test_set,rank_within_test_set,image_id,dataset_index,threshold,tp,fp,fn,tn,precision,recall,f1,iou,accuracy,specificity,false_positive_rate,false_negative_rate,gt_area,pred_area,pred_gt_area_ratio
TestingSet,1,TestingSet_000001,1,0.49,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629,54,207,3.8333333333333335
TestingSet,1,TestingSet_000001,1,0.5,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629,54,207,3.8333333333333335
TestingSet,1,TestingSet_000001,1,0.51,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629,54,207,3.8333333333333335
TestingSet,1,TestingSet_000001,1,0.52,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629,54,207,3.8333333333333335
TestingSet,1,TestingSet_000001,1,0.53,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629,54,207,3.8333333333333335
TestingSet,1,TestingSet_000001,1,0.54,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629,54,207,3.8333333333333335
TestingSet,1,TestingSet_000001,1,0.55,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629,54,207,3.8333333333333335
TestingSet,1,TestingSet_000001,1,0.56,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629,54,207,3.8333333333333335
TestingSet,1,TestingSet_000001,1,0.57,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629,54,207,3.8333333333333335
TestingSet,1,TestingSet_000001,1,0.58,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629,54,207,3.8333333333333335
TestingSet,1,TestingSet_000001,1,0.59,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629,54,207,3.8333333333333335
TestingSet,1,TestingSet_000001,1,0.6,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629,54,207,3.8333333333333335
TestingSet,1,TestingSet_000001,1,0.61,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629,54,207,3.8333333333333335
TestingSet,1,TestingSet_000001,1,0.62,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629,54,207,3.8333333333333335
TestingSet,1,TestingSet_000001,1,0.63,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629,54,207,3.8333333333333335
TestingSet,1,TestingSet_000001,1,0.64,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629,54,207,3.8333333333333335
TestingSet,1,TestingSet_000001,1,0.65,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629,54,207,3.8333333333333335
TestingSet,1,TestingSet_000001,1,0.66,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629,54,207,3.8333333333333335
TestingSet,1,TestingSet_000001,1,0.67,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.68,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.69,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.7,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.71,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.72,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.73,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.74,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.75,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.76,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.77,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.78,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.79,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.8,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.81,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.82,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.83,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.84,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.85,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.86,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.87,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.88,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.89,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.9,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.91,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
TestingSet,1,TestingSet_000001,1,0.92,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815,54,62,1.1481481481481481
