test_set,dataset_folder,method,postprocess,threshold,tp,fp,fn,tn,precision,recall,f1,iou,accuracy,specificity,false_positive_rate,false_negative_rate
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.17,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.18,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.19,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.2,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.21,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.22,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.23,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.24,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.25,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.26,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.27,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.28,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.29,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.3,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.31,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.32,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.33,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.34,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.35,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.36,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.37,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.38,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.39,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.4,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.41,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.42,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.43,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.44,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.45,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.46,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,DocTamperV1-SCD,grayscale + H95,no_blob,0.47,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
