test_set,tamper_type,analysis_only,threshold,tp,fp,fn,tn,precision,recall,f1,iou,accuracy,specificity,false_positive_rate,false_negative_rate
FCD,copy_move,True,0.93,11,291,187,11799,0.03642384105960265,0.05555555555555555,0.044,0.022494887525562373,0.9611002604166666,0.9759305210918114,0.024069478908188585,0.9444444444444444
FCD,copy_move,True,0.94,11,291,187,11799,0.03642384105960265,0.05555555555555555,0.044,0.022494887525562373,0.9611002604166666,0.9759305210918114,0.024069478908188585,0.9444444444444444
FCD,copy_move,True,0.95,11,291,187,11799,0.03642384105960265,0.05555555555555555,0.044,0.022494887525562373,0.9611002604166666,0.9759305210918114,0.024069478908188585,0.9444444444444444
FCD,copy_move,True,0.96,11,291,187,11799,0.03642384105960265,0.05555555555555555,0.044,0.022494887525562373,0.9611002604166666,0.9759305210918114,0.024069478908188585,0.9444444444444444
FCD,copy_move,True,0.97,11,291,187,11799,0.03642384105960265,0.05555555555555555,0.044,0.022494887525562373,0.9611002604166666,0.9759305210918114,0.024069478908188585,0.9444444444444444
FCD,copy_move,True,0.98,11,291,187,11799,0.03642384105960265,0.05555555555555555,0.044,0.022494887525562373,0.9611002604166666,0.9759305210918114,0.024069478908188585,0.9444444444444444
FCD,copy_move,True,0.99,11,291,187,11799,0.03642384105960265,0.05555555555555555,0.044,0.022494887525562373,0.9611002604166666,0.9759305210918114,0.024069478908188585,0.9444444444444444
FCD,generation,True,0.01,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.02,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.03,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.04,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.05,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.06,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.07,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.08,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.09,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.1,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.11,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.12,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.13,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.14,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.15,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.16,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.17,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.18,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.19,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.2,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.21,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.22,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.23,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.24,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.25,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.26,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.27,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.28,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.29,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.3,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.31,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.32,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.33,16,1066,38,2976,0.014787430683918669,0.2962962962962963,0.02816901408450704,0.014285714285714285,0.73046875,0.7362691736763978,0.2637308263236022,0.7037037037037037
FCD,generation,True,0.34,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.35,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.36,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.37,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.38,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.39,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.4,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.41,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.42,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.43,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.44,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.45,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.46,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.47,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.48,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.49,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.5,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.51,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.52,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.53,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.54,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.55,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.56,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.57,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.58,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.59,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.6,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.61,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.62,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.63,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.64,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.65,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.66,2,205,52,3837,0.00966183574879227,0.037037037037037035,0.01532567049808429,0.007722007722007722,0.937255859375,0.9492825333993072,0.05071746660069273,0.9629629629629629
FCD,generation,True,0.67,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.68,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.69,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.7,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.71,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.72,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.73,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.74,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.75,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.76,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.77,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.78,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.79,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.8,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.81,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.82,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.83,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.84,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.85,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.86,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.87,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.88,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.89,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.9,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.91,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.92,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.93,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.94,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.95,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.96,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.97,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.98,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
FCD,generation,True,0.99,1,61,53,3981,0.016129032258064516,0.018518518518518517,0.017241379310344827,0.008695652173913044,0.97216796875,0.9849084611578427,0.015091538842157347,0.9814814814814815
SCD,copy_move,True,0.01,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.02,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.03,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.04,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.05,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.06,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.07,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.08,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.09,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.1,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.11,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.12,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.13,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.14,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.15,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.16,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.17,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.18,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.19,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.2,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.21,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.22,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.23,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.24,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.25,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.26,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.27,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.28,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.29,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.3,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.31,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.32,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.33,154,4709,206,15411,0.03166769483857701,0.42777777777777776,0.05896994064713766,0.030380745709212863,0.760009765625,0.7659542743538768,0.23404572564612325,0.5722222222222222
SCD,copy_move,True,0.34,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,copy_move,True,0.35,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,copy_move,True,0.36,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,copy_move,True,0.37,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,copy_move,True,0.38,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,copy_move,True,0.39,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,copy_move,True,0.4,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,copy_move,True,0.41,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,copy_move,True,0.42,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,copy_move,True,0.43,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
SCD,copy_move,True,0.44,87,2320,273,17800,0.03614457831325301,0.24166666666666667,0.06288398988073726,0.03246268656716418,0.873388671875,0.8846918489065606,0.11530815109343936,0.7583333333333333
